"V1","V2","V3","V4","V5","V6"
2.46186312288046,3.46469007665291,-0.980892064515501,0.932130431989208,0.239674686919898,-0.238975109066814
2.97709943959489,3.57855577487499,-0.530000111320987,0.0514926586765796,0.938449001638219,-0.753902787808329
2.90426033549011,-2.64438271522522,-0.238403962692246,0.541718589141965,0.199733627727255,-0.782679481199011
0.711199522484094,3.55039862683043,-0.869619092904031,0.382312047993764,0.406268586870283,-0.336948785465211
2.63584056403488,2.51543548889458,-0.932425998151302,0.0179991282057017,0.658042195951566,-0.452285968931392
3.6397405480966,0.122269138228148,-0.951911799144,0.190919783897698,0.250218380941078,-0.942046385956928
4.21672815456986,-0.922373107168823,-0.118841155897826,0.262998999794945,0.164222241844982,-0.973660594085231
4.29056765278801,4.28504419047385,-0.498080150224268,0.663270079763606,0.152957960264757,-0.376496268203482
-1.4087242167443,4.19824207900092,-0.851635465631261,0.774386766366661,0.668237520614639,-0.612605570349842
1.86378866899759,2.96488838503137,-0.305517897475511,0.131307250354439,0.577402548398823,-0.720211517298594
1.72083088196814,3.32837360212579,-0.945537690073252,0.133028958691284,0.339170707156882,-0.874352165497839
2.40852012764663,1.65689882356673,-0.177228277083486,0.545118095120415,0.191892392700538,-0.82429002225399
3.44933548709378,0.834932981524616,-0.204403904732317,0.0546005587093532,0.169018666492775,-0.159878639271483
3.48684486234561,-1.97350351838395,-0.940654827049002,0.597865134477615,0.222956103039905,-0.73170143016614
0.229586476925761,3.01913100061938,-0.516815788578242,0.0663907304406166,0.599631851771846,-0.765451805666089
2.59797409642488,4.54364398028702,-0.469063158845529,0.175157220801339,0.36954108462669,-0.653269882081077
2.99603879218921,4.33927820296958,-0.433637660462409,0.0529939595144242,0.536596126388758,-0.258138599805534
1.52771264547482,1.71906938543543,-0.684509101090953,0.692984559107572,0.11285271961242,-0.586063203867525
2.009168243967,3.32772696390748,-0.902453896822408,0.10071641090326,0.580538017908111,-0.246110691223294
-0.875789439305663,2.45417270343751,-0.456310742301866,0.626616875408217,0.302607512101531,-0.661650202702731
-0.838279705494642,4.60280857281759,-0.412833439884707,0.122900741407648,0.91963908309117,-0.57240513083525
3.24642126914114,3.04857574868947,-0.987937279045582,0.470860667526722,0.505412254948169,-0.997973596910015
-2.27776400977746,1.86845783144236,-0.894087826833129,0.420349011663347,0.709426117129624,-0.473731734557077
2.92790210573003,4.01551890419796,-0.864901542430744,0.288664253661409,0.870596603956074,-0.292266625678167
4.30033937795088,3.37734635220841,-0.686892140423879,0.658453944372013,0.124279697658494,-0.492106563644484
3.05355193791911,2.32950501609594,-0.534210219746456,0.963265554513782,0.0492055574432015,-0.620071805315092
2.39768110215664,3.71090358356014,-0.503548590932041,0.501408144598827,0.611093162791803,-0.809903223300353
1.01627837633714,4.08879295224324,-0.294344449881464,0.625075568445027,0.156918298918754,-0.487069396069273
4.61956842336804,2.84220172325149,-0.746546154376119,0.82740336516872,0.1693004979752,-0.647981284651905
-0.343087310902774,3.58759703114629,-0.330428764224052,0.29822640446946,0.731770820450038,-0.703251142054796
-4.86099823843688,2.13630818063393,-0.920635651098564,0.170286189764738,0.926099138101563,-0.313572485698387
1.16740188095719,0.590683836489916,-0.651137257926166,0.462902838364244,0.00281716091558337,-0.20199959911406
3.59626689692959,-2.41969419643283,-0.232398685300723,0.221026415238157,0.567744538653642,-0.982155405450612
3.60098106320947,4.04287827434018,-0.764226492727175,0.540480601601303,0.104527260176837,-0.225007405970246
3.43712480738759,-0.0191785278730094,-0.581896729068831,0.17336774431169,0.312060538679361,-0.376659424975514
1.19911089073867,4.98115762136877,-0.91842510481365,0.899315704358742,0.208587017143145,-0.771402558544651
2.15475799515843,0.9223493328318,-0.931355033768341,0.170435487059876,0.872872310224921,-0.471088360995054
-0.236632681917399,3.4556775027886,-0.683945433935151,0.0434972636867315,0.797338039148599,-0.542942351195961
0.793677375186235,1.23889201786369,-0.91289635351859,0.361461684806272,0.00219488050788641,-0.63258185936138
-2.3035838175565,3.75946139218286,-0.866637812927365,0.354681433876976,0.323486466659233,-0.433559085708112
-3.64053793018684,4.76758587872609,-0.809484295547009,0.178986777085811,0.881542760180309,-0.674650223692879
2.35639305319637,2.40454582730308,-0.44917447376065,0.0655201657209545,0.593444964382797,-0.129301302600652
4.78207509731874,1.9297952321358,-0.876316690817475,0.512460192199796,0.66642879601568,-0.534699724754319
-0.991580476984382,1.92377294646576,-0.872510990593582,0.781761875376105,0.653041122248396,-0.634554918855429
4.4679350219667,1.14165271399543,-0.682185844983906,0.37181149260141,0.04567637341097,-0.167060312116519
1.73982403241098,2.21466051414609,-0.841176092391834,0.0546873072162271,0.881769108818844,-0.6696801725775
-0.29077310115099,0.483992365188897,-0.694104800932109,0.544461006997153,0.527374974451959,-0.685350266285241
3.72002235846594,-3.97448435192928,-0.556658019078895,0.74288424430415,0.066038558492437,-0.421165281673893
3.59595485031605,-1.42526105744764,-0.210506524890661,0.165461194235831,0.225862690713257,-0.779989670496434
0.0452168798074126,1.75001707160845,-0.984753982163966,0.453133704373613,0.236677882261574,-0.638353312853724
4.16031772503629,1.21443642769009,-0.817864291835576,0.370299895992503,0.14672379847616,-0.880788315553218
3.35242498898879,1.73897474305704,-0.848587690154091,0.585259485756978,0.606970521155745,-0.770342362811789
1.80901799583808,2.53392049577087,-0.745213540736586,0.150805054232478,0.514625889947638,-0.655876472825184
2.54267448559403,1.08986842446029,-0.182916078716516,0.210289737209678,0.494619306642562,-0.864456684095785
3.62636551726609,4.5659200148657,-0.720286647090688,0.835514781065285,0.189603066304699,-0.873518757754937
-3.01927449647337,3.53935104329139,-0.963880999712273,0.569069551071152,0.83175533125177,-0.501299882307649
0.613776540849358,4.77953475667164,-0.0532243310008198,0.0354220308363438,0.0371345716994256,-0.178735048510134
4.75934992311522,4.70013629179448,-0.702893324429169,0.116699594305828,0.858723988058046,-0.509936154354364
1.99802352581173,-0.503072065766901,-0.702020483789966,0.845926635200158,0.236306995386258,-0.586733703268692
3.90324287815019,3.85420280275866,-0.536148799117655,0.473310020752251,0.203294578706846,-0.290608524810523
1.88020577654243,0.61654299730435,-0.529621383640915,0.81048993812874,0.179047222482041,-0.360433888621628
0.0724933505989611,1.06606480898336,-0.905896959360689,0.0482476477045566,0.662901435047388,-0.0514351334422827
4.2982927383855,-2.02796748140827,-0.494791677920148,0.54627752234228,0.496458930894732,-0.863465496571735
4.33020417345688,2.32236901763827,-0.989782168529928,0.313574088271707,0.52480326895602,-0.694273336790502
-1.31427245680243,2.61014061514288,-0.334626720286906,0.08542724349536,0.520178255159408,-0.412912812549621
2.83949759555981,-0.107698736246675,-0.894460586598143,0.333731270162389,0.333900773432106,-0.878148449352011
0.759776921477169,4.93135612923652,-0.497613850748166,0.397751341108233,0.945001369807869,-0.814346904633567
4.06964136986062,1.50192776694894,-0.521928420988843,0.0676850115414709,0.421811355510727,-0.706739240558818
1.6184760001488,-0.983743080869317,-0.924495057901368,0.604737578658387,0.00386618264019489,-0.747836284106597
-0.0318158231675625,1.63916163146496,-0.836741717765108,0.980814672308043,0.36106198374182,-0.971900546690449
-3.13168001128361,3.26740942429751,-0.531204507686198,0.358910697046667,0.387765299761668,-0.325776397716254
4.66437435476109,0.545173580758274,-0.642772502731532,0.272742609027773,0.528102418640628,-0.356980569195002
4.70861468696967,2.33472654595971,-0.394250929588452,0.51307374285534,0.174163413699716,-0.750288519775495
2.38447490613908,-0.0938990479335189,-0.550700790947303,0.862561385147274,0.113805759232491,-0.278986499644816
2.50201578019187,0.176129366736859,-0.882452471647412,0.40104123740457,0.876977837644517,-0.446910784114152
1.14118395373225,-0.102554578334093,-0.246059525525197,0.0712444419041276,0.161826563766226,-0.58560987887904
-0.3937051538378,1.30085943732411,-0.4956927113235,0.103614533087239,0.794023728696629,-0.823836490511894
1.90615189960226,-0.345837958157063,-0.858806413831189,0.204444724600762,0.996781193418428,-0.661924729356542
1.53983127092943,0.306311931926757,-0.392673897556961,0.170754389371723,0.0485296892002225,-0.208545064786449
-0.602879635989666,4.14060583803803,-0.939345061779022,0.379808285040781,0.528786035021767,-0.791053683264181
2.23547376692295,0.445496579632163,-0.973593060392886,0.132224968867376,0.497581192757934,-0.460155844688416
-1.63838179316372,2.78581710066646,-0.741787323029712,0.191945896483958,0.54216483538039,-0.736150149488822
1.4482867368497,2.45435387128964,-0.770314093446359,0.856942045036703,0.212981873657554,-0.680360737489536
3.2509031239897,-0.0108666624873877,-0.48188266553916,0.641322801820934,0.0473760017193854,-0.209292331011966
4.28881520871073,-0.404508246574551,-0.463766551576555,0.225155864842236,0.871412523556501,-0.479727400233969
